Claims_ID,Customer_ID,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Safe_Driver_Discount,Total_Discounts,Conversion_Status,Time_to_Conversion
C2764,2764,2,Low,100,Full Coverage,0,0,1,9
C2765,2765,1,Medium,100,Full Coverage,0,50,0,99
C2766,2766,0,Low,0,Liability-Only,0,50,1,13
C2767,2767,1,Medium,100,Liability-Only,0,0,1,6
C2768,2768,0,Low,0,Full Coverage,1,50,1,1
C2769,2769,1,High,200,Full Coverage,0,0,0,99
C2770,2770,0,Low,0,Full Coverage,0,50,1,8
C2771,2771,0,Low,0,Full Coverage,0,0,1,8
C2772,2772,1,High,200,Full Coverage,0,50,1,13
C2773,2773,1,Medium,100,Liability-Only,0,50,1,2
C2774,2774,1,Medium,100,Full Coverage,1,100,1,13
C2775,2775,1,Low,50,Liability-Only,0,0,1,11
C2776,2776,2,Low,100,Full Coverage,0,50,0,99
C2777,2777,0,Low,0,Full Coverage,0,0,0,99
C2778,2778,0,Low,0,Full Coverage,0,50,0,99
C2779,2779,1,Low,50,Full Coverage,0,0,1,1
C2780,2780,0,High,0,Liability-Only,0,50,0,99
C2781,2781,1,Low,50,Liability-Only,0,0,0,99
C2782,2782,0,Low,0,Full Coverage,0,0,0,99
C2783,2783,0,Low,0,Full Coverage,0,50,0,99
C2784,2784,0,Medium,0,Liability-Only,1,50,0,99
C2785,2785,0,Low,0,Liability-Only,0,0,0,99
C2786,2786,0,Low,0,Liability-Only,0,0,1,13
C2787,2787,1,Medium,100,Full Coverage,0,0,1,1
C2788,2788,0,Low,0,Full Coverage,0,0,1,3
C2789,2789,0,Low,0,Liability-Only,0,50,1,7
C2790,2790,1,Low,50,Liability-Only,0,0,1,5
C2791,2791,1,Low,50,Full Coverage,1,50,1,1
C2792,2792,0,Low,0,Full Coverage,0,0,1,11
C2793,2793,1,Low,50,Full Coverage,0,0,1,1
C2794,2794,2,Low,100,Liability-Only,0,50,1,4
C2795,2795,1,Low,50,Full Coverage,0,50,0,99
C2796,2796,1,Low,50,Liability-Only,0,0,0,99
C2797,2797,0,Low,0,Liability-Only,0,50,1,7
C2798,2798,0,Low,0,Full Coverage,0,50,1,3
C2799,2799,1,Low,50,Full Coverage,0,0,1,4
C2800,2800,0,Low,0,Liability-Only,0,100,0,99
C2801,2801,0,High,0,Full Coverage,0,50,1,2
C2802,2802,1,Low,50,Liability-Only,0,50,1,13
C2803,2803,0,Medium,0,Full Coverage,0,100,1,1
C2804,2804,1,Medium,100,Liability-Only,0,0,1,11
C2805,2805,0,Low,0,Liability-Only,0,0,0,99
C2806,2806,0,Medium,0,Full Coverage,1,50,1,2
C2807,2807,0,Low,0,Full Coverage,0,0,0,99
C2808,2808,0,Low,0,Full Coverage,0,0,1,7
C2809,2809,0,High,0,Full Coverage,0,0,1,13
C2810,2810,0,Low,0,Full Coverage,0,0,1,6
C2811,2811,1,Low,50,Full Coverage,0,0,0,99
C2812,2812,0,Low,0,Liability-Only,0,50,0,99
C2813,2813,0,Medium,0,Full Coverage,0,0,0,99
C2814,2814,0,Low,0,Liability-Only,0,0,1,5
C2815,2815,1,High,200,Full Coverage,0,0,1,8
C2816,2816,0,Low,0,Full Coverage,0,50,0,99
C2817,2817,2,Low,100,Full Coverage,0,0,0,99
C2818,2818,1,Low,50,Liability-Only,1,50,1,13
C2819,2819,2,Low,100,Liability-Only,0,50,1,2
C2820,2820,1,Medium,100,Full Coverage,0,0,0,99
C2821,2821,1,Low,50,Full Coverage,0,0,0,99
C2822,2822,0,Low,0,Full Coverage,0,50,0,99
C2823,2823,0,Low,0,Full Coverage,0,0,1,7
C2824,2824,0,Low,0,Full Coverage,0,0,1,4
C2825,2825,0,Low,0,Full Coverage,0,0,0,99
C2826,2826,0,Medium,0,Full Coverage,1,50,0,99
C2827,2827,1,Medium,100,Liability-Only,0,50,1,10
C2828,2828,0,Low,0,Full Coverage,0,50,0,99
C2829,2829,1,Low,50,Full Coverage,0,0,0,99
C2830,2830,1,Medium,100,Full Coverage,0,0,0,99
C2831,2831,1,Low,50,Liability-Only,1,100,1,11
C2832,2832,0,Low,0,Full Coverage,0,50,1,11
C2833,2833,0,Low,0,Full Coverage,0,0,1,10
C2834,2834,2,Low,100,Full Coverage,0,0,0,99
C2835,2835,0,Low,0,Full Coverage,0,0,1,1
C2836,2836,2,Low,100,Full Coverage,0,0,0,99
C2837,2837,1,High,200,Liability-Only,0,0,1,8
C2838,2838,2,Low,100,Full Coverage,1,100,0,99
C2839,2839,0,Low,0,Liability-Only,0,0,0,99
C2840,2840,1,Low,50,Full Coverage,0,50,1,4
C2841,2841,2,Low,100,Full Coverage,1,100,1,7
C2842,2842,1,Medium,100,Full Coverage,1,50,0,99
C2843,2843,3,Medium,300,Full Coverage,0,0,0,99
C2844,2844,0,Low,0,Full Coverage,0,50,1,6
C2845,2845,0,Low,0,Liability-Only,0,50,0,99
C2846,2846,0,Low,0,Full Coverage,0,50,0,99
C2847,2847,0,Medium,0,Full Coverage,0,50,0,99
C2848,2848,1,Medium,100,Full Coverage,0,0,0,99
C2849,2849,0,Low,0,Full Coverage,1,50,0,99
C2850,2850,0,High,0,Full Coverage,0,0,1,5
C2851,2851,0,Low,0,Full Coverage,0,50,1,5
C2852,2852,1,Low,50,Liability-Only,0,0,1,4
C2853,2853,0,Low,0,Liability-Only,0,50,1,12
C2854,2854,0,Low,0,Full Coverage,0,50,1,4
C2855,2855,0,Low,0,Full Coverage,0,0,0,99
C2856,2856,0,Low,0,Liability-Only,0,100,1,11
C2857,2857,2,Low,100,Full Coverage,0,50,0,99
C2858,2858,0,Medium,0,Full Coverage,0,50,1,12
C2859,2859,1,Medium,100,Liability-Only,0,0,1,8
C2860,2860,0,Medium,0,Full Coverage,0,0,0,99
C2861,2861,0,Low,0,Full Coverage,0,0,1,6
C2862,2862,2,Low,100,Full Coverage,1,50,1,11
C2863,2863,0,Low,0,Full Coverage,0,50,0,99
C2864,2864,2,Low,100,Full Coverage,0,50,1,6
C2865,2865,1,Low,50,Full Coverage,0,50,1,4
C2866,2866,0,Low,0,Full Coverage,0,0,0,99
C2867,2867,0,Low,0,Full Coverage,0,0,0,99
C2868,2868,0,Medium,0,Liability-Only,1,50,0,99
C2869,2869,0,Low,0,Full Coverage,0,50,1,3
C2870,2870,1,Low,50,Liability-Only,0,0,0,99
C2871,2871,1,Low,50,Full Coverage,1,50,1,2
C2872,2872,0,Medium,0,Full Coverage,0,50,0,99
C2873,2873,1,Low,50,Liability-Only,0,0,0,99
C2874,2874,1,Low,50,Liability-Only,0,0,1,2
C2875,2875,0,Low,0,Liability-Only,1,100,1,14
C2876,2876,0,Low,0,Full Coverage,0,0,1,5
C2877,2877,0,Low,0,Full Coverage,0,50,1,1
C2878,2878,0,Medium,0,Full Coverage,1,50,1,1
C2879,2879,0,Low,0,Full Coverage,0,0,1,11
C2880,2880,0,Low,0,Full Coverage,0,0,0,99
C2881,2881,1,Low,50,Liability-Only,1,150,1,1
C2882,2882,1,Medium,100,Liability-Only,1,100,1,6
C2883,2883,0,Low,0,Full Coverage,0,0,0,99
C2884,2884,1,High,200,Full Coverage,0,50,0,99
C2885,2885,0,Medium,0,Liability-Only,1,50,1,13
C2886,2886,1,Low,50,Liability-Only,1,50,0,99
C2887,2887,0,Medium,0,Liability-Only,0,0,1,2
C2888,2888,1,Low,50,Liability-Only,0,50,0,99
C2889,2889,1,Low,50,Full Coverage,0,0,1,2
C2890,2890,2,Low,100,Full Coverage,0,50,1,14
C2891,2891,1,Low,50,Liability-Only,0,50,1,11
C2892,2892,0,Low,0,Liability-Only,0,0,1,3
C2893,2893,1,Low,50,Liability-Only,0,0,0,99
C2894,2894,0,Medium,0,Full Coverage,0,50,0,99
C2895,2895,1,Low,50,Full Coverage,0,50,1,11
C2896,2896,0,High,0,Liability-Only,0,0,1,3
C2897,2897,0,Low,0,Full Coverage,0,50,1,2
C2898,2898,0,High,0,Full Coverage,0,0,1,12
C2899,2899,0,Low,0,Full Coverage,0,0,0,99
C2900,2900,1,Low,50,Liability-Only,0,0,1,7
C2901,2901,0,Medium,0,Liability-Only,0,50,1,4
C2902,2902,1,Medium,100,Full Coverage,0,0,1,7
C2903,2903,2,Low,100,Full Coverage,0,50,1,7
C2904,2904,3,Medium,300,Liability-Only,1,100,0,99
C2905,2905,0,Low,0,Full Coverage,0,0,0,99
C2906,2906,0,Low,0,Full Coverage,0,0,0,99
C2907,2907,3,High,600,Liability-Only,0,50,0,99
C2908,2908,0,Low,0,Full Coverage,0,50,1,12
C2909,2909,0,Low,0,Full Coverage,0,0,1,7
C2910,2910,0,Low,0,Liability-Only,1,100,0,99
C2911,2911,1,Low,50,Liability-Only,0,50,0,99
C2912,2912,0,Low,0,Liability-Only,0,0,0,99
C2913,2913,1,Low,50,Liability-Only,0,50,1,6
C2914,2914,1,Low,50,Liability-Only,0,0,1,4
C2915,2915,1,Low,50,Full Coverage,0,50,0,99
C2916,2916,0,Low,0,Liability-Only,0,50,1,13
C2917,2917,1,High,200,Liability-Only,0,0,0,99
C2918,2918,0,High,0,Liability-Only,0,0,1,4
C2919,2919,2,Medium,200,Liability-Only,0,50,1,12
C2920,2920,1,Low,50,Full Coverage,0,0,0,99
C2921,2921,0,Low,0,Liability-Only,0,0,1,8
C2922,2922,0,Medium,0,Full Coverage,0,50,1,8
C2923,2923,0,Low,0,Liability-Only,0,0,1,2
C2924,2924,0,High,0,Liability-Only,0,0,0,99
C2925,2925,0,Low,0,Full Coverage,0,50,1,9
C2926,2926,0,Medium,0,Full Coverage,0,0,0,99
C2927,2927,1,Low,50,Full Coverage,1,100,1,9
C2928,2928,0,Low,0,Liability-Only,0,0,1,7
C2929,2929,0,Medium,0,Full Coverage,0,50,0,99
C2930,2930,1,Medium,100,Full Coverage,1,100,1,6
C2931,2931,0,Low,0,Liability-Only,0,0,1,8
C2932,2932,0,Low,0,Liability-Only,0,50,1,8
C2933,2933,1,Medium,100,Full Coverage,0,0,1,1
C2934,2934,0,Low,0,Liability-Only,0,0,1,2
C2935,2935,1,Low,50,Full Coverage,0,0,0,99
C2936,2936,0,Low,0,Full Coverage,0,0,1,9
C2937,2937,1,Low,50,Liability-Only,0,50,1,11
C2938,2938,1,Low,50,Liability-Only,1,50,0,99
C2939,2939,0,Medium,0,Liability-Only,1,50,1,1
C2940,2940,0,Low,0,Liability-Only,0,50,1,3
C2941,2941,1,Low,50,Full Coverage,0,0,1,11
C2942,2942,0,Low,0,Liability-Only,1,50,1,5
C2943,2943,2,Low,100,Liability-Only,0,0,1,6
C2944,2944,0,Low,0,Liability-Only,0,0,1,9
C2945,2945,0,Low,0,Full Coverage,0,0,1,6
C2946,2946,0,Low,0,Liability-Only,0,50,1,13
C2947,2947,2,Low,100,Liability-Only,0,0,1,9
C2948,2948,0,Low,0,Liability-Only,1,50,1,3
C2949,2949,2,Low,100,Liability-Only,1,50,0,99
C2950,2950,0,Low,0,Full Coverage,1,50,0,99
C2951,2951,0,Low,0,Full Coverage,0,0,0,99
C2952,2952,1,High,200,Liability-Only,0,50,1,14
C2953,2953,1,Low,50,Full Coverage,1,50,1,12
C2954,2954,1,Low,50,Liability-Only,0,50,0,99
C2955,2955,0,Low,0,Full Coverage,0,50,0,99
C2956,2956,0,Low,0,Full Coverage,0,50,0,99
C2957,2957,0,Low,0,Full Coverage,1,100,1,13
C2958,2958,0,Low,0,Full Coverage,0,50,0,99
C2959,2959,1,Low,50,Full Coverage,1,100,0,99
C2960,2960,0,Medium,0,Full Coverage,0,0,1,5
C2961,2961,0,High,0,Liability-Only,0,0,1,9
C2962,2962,0,Medium,0,Liability-Only,0,0,1,3
C2963,2963,0,Low,0,Liability-Only,0,0,1,1
C2964,2964,0,Low,0,Full Coverage,0,0,1,3
C2965,2965,0,Low,0,Liability-Only,0,0,0,99
C2966,2966,0,Low,0,Liability-Only,0,0,0,99
C2967,2967,0,Low,0,Full Coverage,0,0,0,99
C2968,2968,0,Low,0,Full Coverage,0,0,0,99
C2969,2969,0,Low,0,Liability-Only,1,50,1,8
C2970,2970,1,Medium,100,Liability-Only,1,50,0,99
C2971,2971,0,Medium,0,Liability-Only,0,0,1,6
C2972,2972,1,Low,50,Liability-Only,1,50,1,2
C2973,2973,0,Medium,0,Full Coverage,0,0,1,5
C2974,2974,0,Medium,0,Liability-Only,0,0,0,99
C2975,2975,1,Low,50,Full Coverage,0,0,1,8
C2976,2976,2,Low,100,Liability-Only,0,0,1,5
C2977,2977,1,Medium,100,Liability-Only,0,0,1,2
C2978,2978,0,Low,0,Full Coverage,0,0,0,99
C2979,2979,2,Low,100,Full Coverage,0,0,1,4
C2980,2980,0,Low,0,Liability-Only,0,0,1,10
C2981,2981,1,High,200,Full Coverage,0,50,0,99
C2982,2982,0,High,0,Liability-Only,0,0,1,7
C2983,2983,1,Low,50,Full Coverage,1,100,0,99
C2984,2984,0,Low,0,Liability-Only,0,0,1,2
C2985,2985,1,Low,50,Full Coverage,0,50,0,99
C2986,2986,4,Low,200,Liability-Only,0,0,0,99
C2987,2987,0,Low,0,Full Coverage,0,0,1,2
C2988,2988,1,Medium,100,Full Coverage,0,50,1,11
C2989,2989,0,Medium,0,Liability-Only,0,0,1,4
C2990,2990,1,Medium,100,Full Coverage,0,0,0,99
C2991,2991,1,Low,50,Liability-Only,0,0,0,99
C2992,2992,1,Medium,100,Full Coverage,0,0,1,2
C2993,2993,0,Low,0,Full Coverage,0,50,1,6
C2994,2994,0,Low,0,Full Coverage,0,0,0,99
C2995,2995,1,Low,50,Liability-Only,1,100,1,1
C2996,2996,2,Medium,200,Full Coverage,0,0,1,13
C2997,2997,1,Low,50,Full Coverage,1,50,1,7
C2998,2998,0,High,0,Liability-Only,0,0,1,6
C2999,2999,0,Low,0,Liability-Only,0,50,1,6
C3000,3000,0,Low,0,Full Coverage,0,0,0,99
C3001,3001,0,Low,0,Full Coverage,0,50,0,99
C3002,3002,0,Low,0,Full Coverage,0,0,1,11
C3003,3003,1,Low,50,Liability-Only,0,0,0,99
C3004,3004,0,Low,0,Liability-Only,1,100,0,99
C3005,3005,0,Low,0,Full Coverage,0,0,1,6
C3006,3006,0,Low,0,Liability-Only,1,100,0,99
C3007,3007,0,Medium,0,Liability-Only,0,0,1,5
C3008,3008,0,Low,0,Full Coverage,0,0,0,99
C3009,3009,1,Low,50,Liability-Only,0,0,0,99
C3010,3010,0,Low,0,Liability-Only,0,0,0,99
C3011,3011,0,Low,0,Liability-Only,0,0,0,99
C3012,3012,1,High,200,Full Coverage,0,0,1,7
C3013,3013,2,Medium,200,Full Coverage,0,50,1,12
C3014,3014,0,Low,0,Full Coverage,0,0,0,99
C3015,3015,0,Medium,0,Full Coverage,0,0,0,99
C3016,3016,1,High,200,Liability-Only,0,50,1,6
C3017,3017,1,Medium,100,Full Coverage,0,0,1,3
C3018,3018,0,Low,0,Full Coverage,0,0,0,99
C3019,3019,0,High,0,Full Coverage,1,100,0,99
C3020,3020,1,Low,50,Full Coverage,0,0,0,99
C3021,3021,1,Low,50,Full Coverage,0,0,1,10
C3022,3022,0,Low,0,Full Coverage,1,100,0,99
C3023,3023,0,Low,0,Liability-Only,0,0,1,13
C3024,3024,0,High,0,Liability-Only,1,50,1,10
C3025,3025,0,Medium,0,Liability-Only,0,50,0,99
C3026,3026,0,Medium,0,Full Coverage,1,150,0,99
C3027,3027,0,Low,0,Full Coverage,0,50,1,4
C3028,3028,1,High,200,Full Coverage,0,0,1,7
C3029,3029,0,Low,0,Full Coverage,0,0,0,99
C3030,3030,0,Low,0,Full Coverage,0,50,1,3
C3031,3031,1,Low,50,Full Coverage,0,50,0,99
C3032,3032,0,Low,0,Full Coverage,0,0,1,14
C3033,3033,1,Low,50,Liability-Only,0,0,0,99
C3034,3034,0,High,0,Full Coverage,0,50,1,11
C3035,3035,0,Low,0,Full Coverage,1,50,0,99
C3036,3036,0,High,0,Full Coverage,0,0,0,99
C3037,3037,1,Low,50,Full Coverage,0,0,0,99
C3038,3038,0,Low,0,Liability-Only,0,0,1,4
C3039,3039,2,Low,100,Liability-Only,0,50,1,8
C3040,3040,1,High,200,Liability-Only,1,50,0,99
C3041,3041,1,Low,50,Liability-Only,0,0,1,14
C3042,3042,0,Low,0,Full Coverage,0,0,1,2
C3043,3043,0,Low,0,Full Coverage,0,0,0,99
C3044,3044,0,Low,0,Liability-Only,0,0,1,1
C3045,3045,0,Low,0,Liability-Only,0,0,0,99
C3046,3046,1,Low,50,Full Coverage,0,50,1,5
C3047,3047,0,Medium,0,Liability-Only,0,100,1,2
C3048,3048,1,Low,50,Liability-Only,0,0,1,10
C3049,3049,3,Low,150,Liability-Only,0,0,0,99
C3050,3050,1,Medium,100,Full Coverage,0,0,0,99
C3051,3051,1,Medium,100,Full Coverage,0,0,1,6
C3052,3052,0,Low,0,Full Coverage,0,0,0,99
C3053,3053,0,Medium,0,Full Coverage,0,0,0,99
C3054,3054,2,High,400,Full Coverage,0,0,1,1
C3055,3055,0,Low,0,Full Coverage,0,0,0,99
C3056,3056,0,Medium,0,Liability-Only,1,50,0,99
C3057,3057,0,Medium,0,Liability-Only,0,50,1,7
C3058,3058,2,Medium,200,Liability-Only,0,0,1,5
C3059,3059,1,Low,50,Liability-Only,0,0,1,11
C3060,3060,0,High,0,Liability-Only,0,0,1,13
C3061,3061,0,Low,0,Full Coverage,0,0,1,10
C3062,3062,2,High,400,Liability-Only,0,0,1,4
C3063,3063,0,Low,0,Liability-Only,0,50,0,99
C3064,3064,1,Low,50,Full Coverage,0,50,1,13
C3065,3065,2,Medium,200,Full Coverage,0,50,1,6
C3066,3066,0,Low,0,Liability-Only,1,50,0,99
C3067,3067,0,Low,0,Full Coverage,0,50,1,11
C3068,3068,0,Low,0,Full Coverage,0,50,0,99
C3069,3069,1,Medium,100,Liability-Only,0,0,1,12
C3070,3070,1,Low,50,Full Coverage,1,100,0,99
C3071,3071,1,Low,50,Liability-Only,0,0,1,1
C3072,3072,2,Low,100,Full Coverage,1,50,0,99
C3073,3073,0,Low,0,Liability-Only,0,50,1,5
C3074,3074,1,Low,50,Liability-Only,1,50,1,6
C3075,3075,0,Low,0,Liability-Only,0,0,0,99
C3076,3076,1,Low,50,Full Coverage,0,50,0,99
C3077,3077,0,Medium,0,Full Coverage,0,50,0,99
C3078,3078,1,Medium,100,Full Coverage,0,0,1,7
C3079,3079,0,Low,0,Full Coverage,1,50,1,3
C3080,3080,0,Low,0,Full Coverage,0,0,0,99
C3081,3081,1,Low,50,Liability-Only,0,50,1,14
C3082,3082,1,Medium,100,Liability-Only,1,50,1,7
C3083,3083,1,Low,50,Liability-Only,0,50,0,99
C3084,3084,1,Low,50,Full Coverage,0,50,0,99
C3085,3085,0,High,0,Liability-Only,0,50,1,12
C3086,3086,0,Low,0,Full Coverage,0,0,0,99
C3087,3087,0,Medium,0,Liability-Only,0,50,1,12
C3088,3088,0,Low,0,Full Coverage,0,0,1,2
C3089,3089,2,Low,100,Full Coverage,0,0,0,99
C3090,3090,0,Low,0,Full Coverage,1,50,0,99
C3091,3091,1,Low,50,Full Coverage,0,0,1,3
C3092,3092,0,Low,0,Full Coverage,1,50,0,99
C3093,3093,0,Low,0,Full Coverage,0,50,0,99
C3094,3094,0,Low,0,Full Coverage,0,50,0,99
C3095,3095,0,Medium,0,Full Coverage,0,0,1,1
C3096,3096,1,Medium,100,Full Coverage,0,0,0,99
C3097,3097,1,Low,50,Full Coverage,0,0,0,99
C3098,3098,0,Medium,0,Full Coverage,0,0,0,99
C3099,3099,0,Low,0,Full Coverage,0,0,1,3
C3100,3100,1,Low,50,Full Coverage,0,50,0,99
C3101,3101,0,Low,0,Full Coverage,0,0,1,9
C3102,3102,0,Low,0,Full Coverage,0,50,1,13
C3103,3103,0,Low,0,Full Coverage,0,50,0,99
C3104,3104,0,Low,0,Liability-Only,0,0,1,2
C3105,3105,0,Low,0,Full Coverage,0,50,0,99
C3106,3106,0,Low,0,Full Coverage,0,0,1,9
C3107,3107,1,High,200,Full Coverage,1,100,1,12
C3108,3108,1,Low,50,Full Coverage,1,50,0,99
C3109,3109,0,Low,0,Full Coverage,0,100,1,13
C3110,3110,2,Low,100,Liability-Only,1,100,0,99
C3111,3111,2,Low,100,Full Coverage,0,0,0,99
C3112,3112,0,Low,0,Liability-Only,0,50,0,99
C3113,3113,0,Low,0,Full Coverage,0,0,1,5
C3114,3114,1,Low,50,Full Coverage,1,100,1,8
C3115,3115,1,Low,50,Liability-Only,0,50,1,3
C3116,3116,1,Low,50,Full Coverage,1,50,0,99
C3117,3117,1,Low,50,Liability-Only,0,0,1,6
C3118,3118,1,Medium,100,Liability-Only,1,50,0,99
C3119,3119,0,Low,0,Liability-Only,0,50,1,13
C3120,3120,2,Low,100,Full Coverage,0,50,1,5
C3121,3121,2,Medium,200,Full Coverage,0,50,1,3
C3122,3122,0,Low,0,Full Coverage,1,50,1,8
C3123,3123,0,Low,0,Liability-Only,0,0,1,4
C3124,3124,0,Low,0,Liability-Only,1,100,0,99
C3125,3125,1,Medium,100,Full Coverage,0,0,1,7
C3126,3126,2,Medium,200,Full Coverage,0,50,1,1
C3127,3127,2,Low,100,Full Coverage,1,50,1,3
C3128,3128,2,Low,100,Full Coverage,1,50,1,14
C3129,3129,1,Low,50,Liability-Only,0,0,1,4
C3130,3130,0,Low,0,Liability-Only,1,50,0,99
C3131,3131,2,Low,100,Full Coverage,0,100,0,99
C3132,3132,0,Medium,0,Liability-Only,0,0,1,13
C3133,3133,1,Low,50,Full Coverage,1,50,0,99
C3134,3134,0,Low,0,Full Coverage,0,50,0,99
C3135,3135,0,Low,0,Full Coverage,1,50,1,10
C3136,3136,1,Low,50,Liability-Only,1,50,1,11
C3137,3137,0,Low,0,Liability-Only,0,0,1,11
C3138,3138,0,Medium,0,Full Coverage,0,0,1,8
C3139,3139,1,High,200,Full Coverage,0,0,1,3
C3140,3140,0,Low,0,Full Coverage,0,0,0,99
C3141,3141,0,Low,0,Full Coverage,0,0,0,99
C3142,3142,0,Medium,0,Liability-Only,1,100,1,6
C3143,3143,0,Medium,0,Full Coverage,0,100,0,99
C3144,3144,0,High,0,Liability-Only,0,0,0,99
C3145,3145,0,Low,0,Full Coverage,0,0,0,99
C3146,3146,0,Low,0,Full Coverage,0,50,1,3
C3147,3147,1,Low,50,Full Coverage,0,50,1,4
C3148,3148,2,Low,100,Full Coverage,0,50,0,99
C3149,3149,0,Low,0,Full Coverage,0,50,0,99
C3150,3150,2,Medium,200,Full Coverage,0,0,0,99
C3151,3151,0,Medium,0,Full Coverage,0,50,1,2
C3152,3152,0,Low,0,Liability-Only,1,100,1,9
C3153,3153,2,Medium,200,Full Coverage,0,50,0,99
C3154,3154,0,Low,0,Full Coverage,0,50,0,99
C3155,3155,0,Low,0,Full Coverage,0,50,1,8
C3156,3156,1,Medium,100,Full Coverage,0,0,0,99
C3157,3157,1,Low,50,Liability-Only,0,0,1,9
C3158,3158,1,Medium,100,Full Coverage,1,50,0,99
C3159,3159,1,Low,50,Liability-Only,0,0,1,14
C3160,3160,1,High,200,Full Coverage,0,0,1,6
C3161,3161,1,Low,50,Full Coverage,0,0,0,99
C3162,3162,0,Low,0,Full Coverage,1,100,0,99
C3163,3163,0,High,0,Full Coverage,0,0,0,99
C3164,3164,0,High,0,Liability-Only,0,50,1,14
C3165,3165,0,Low,0,Full Coverage,0,50,0,99
C3166,3166,0,Low,0,Liability-Only,1,100,1,12
C3167,3167,0,High,0,Full Coverage,1,50,1,9
C3168,3168,0,High,0,Full Coverage,0,0,1,14
C3169,3169,0,Low,0,Full Coverage,0,0,1,4
C3170,3170,0,Low,0,Full Coverage,0,50,0,99
C3171,3171,0,Low,0,Full Coverage,0,0,1,12
C3172,3172,0,Low,0,Full Coverage,0,50,1,8
C3173,3173,1,Low,50,Full Coverage,0,0,1,2
C3174,3174,1,Low,50,Full Coverage,0,50,0,99
C3175,3175,1,High,200,Full Coverage,1,100,0,99
C3176,3176,1,Low,50,Full Coverage,0,0,1,4
C3177,3177,0,High,0,Full Coverage,0,0,0,99
C3178,3178,0,Medium,0,Full Coverage,0,0,1,10
C3179,3179,0,Medium,0,Full Coverage,0,0,1,5
C3180,3180,0,Low,0,Liability-Only,0,0,1,5
C3181,3181,0,Low,0,Full Coverage,0,50,1,13
C3182,3182,1,Low,50,Full Coverage,0,0,0,99
C3183,3183,0,High,0,Liability-Only,0,0,0,99
C3184,3184,1,Low,50,Full Coverage,0,0,0,99
C3185,3185,0,Low,0,Full Coverage,0,50,1,11
C3186,3186,1,Low,50,Liability-Only,1,50,1,11
C3187,3187,0,Low,0,Liability-Only,0,50,1,14
C3188,3188,0,High,0,Liability-Only,0,0,1,10
C3189,3189,0,Low,0,Full Coverage,0,50,1,1
C3190,3190,0,Low,0,Liability-Only,1,50,1,2
C3191,3191,0,Low,0,Liability-Only,1,100,0,99
C3192,3192,0,Medium,0,Liability-Only,0,50,1,6
C3193,3193,0,Low,0,Liability-Only,0,50,1,1
C3194,3194,1,High,200,Full Coverage,0,0,0,99
C3195,3195,1,Low,50,Full Coverage,0,0,0,99
C3196,3196,2,Low,100,Liability-Only,1,100,1,8
C3197,3197,0,Low,0,Full Coverage,0,0,0,99
C3198,3198,0,Low,0,Liability-Only,0,0,0,99
C3199,3199,0,Low,0,Full Coverage,0,0,1,1
C3200,3200,0,Low,0,Liability-Only,0,0,0,99
C3201,3201,0,Low,0,Full Coverage,0,0,0,99
C3202,3202,1,Low,50,Liability-Only,0,50,1,2
C3203,3203,0,Low,0,Full Coverage,0,0,0,99
C3204,3204,0,Low,0,Full Coverage,0,50,1,6
C3205,3205,1,Low,50,Liability-Only,0,0,1,6
C3206,3206,0,Low,0,Full Coverage,0,50,1,5
C3207,3207,2,Low,100,Full Coverage,1,100,1,11
C3208,3208,1,Low,50,Full Coverage,0,0,1,1
C3209,3209,1,Low,50,Liability-Only,1,50,0,99
C3210,3210,1,Low,50,Full Coverage,0,0,1,1
C3211,3211,0,Low,0,Liability-Only,1,100,1,12
C3212,3212,0,Low,0,Full Coverage,0,50,1,3
C3213,3213,0,High,0,Liability-Only,0,0,1,9
C3214,3214,0,High,0,Full Coverage,0,50,1,10
C3215,3215,0,Low,0,Liability-Only,0,0,1,11
C3216,3216,1,Low,50,Full Coverage,0,0,0,99
C3217,3217,0,Low,0,Full Coverage,0,0,1,1
C3218,3218,1,Low,50,Full Coverage,1,50,0,99
C3219,3219,0,Low,0,Full Coverage,0,50,0,99
C3220,3220,0,Low,0,Full Coverage,1,50,0,99
C3221,3221,1,Low,50,Full Coverage,0,0,1,10
C3222,3222,0,Low,0,Liability-Only,0,0,1,1
C3223,3223,0,Low,0,Full Coverage,0,0,0,99
C3224,3224,1,Medium,100,Liability-Only,0,0,0,99
C3225,3225,0,Low,0,Full Coverage,0,0,1,14
C3226,3226,1,Low,50,Full Coverage,0,0,0,99
C3227,3227,0,Low,0,Full Coverage,1,100,1,12
C3228,3228,0,Low,0,Full Coverage,0,50,1,6
C3229,3229,2,Low,100,Liability-Only,0,0,1,4
C3230,3230,0,Low,0,Full Coverage,0,0,1,9
C3231,3231,0,Low,0,Full Coverage,0,50,1,5
C3232,3232,0,Low,0,Full Coverage,0,50,1,3
C3233,3233,0,Low,0,Full Coverage,0,0,0,99
C3234,3234,1,High,200,Full Coverage,0,0,0,99
C3235,3235,1,Low,50,Full Coverage,1,100,0,99
C3236,3236,0,Low,0,Liability-Only,1,100,1,7
C3237,3237,1,Medium,100,Liability-Only,0,0,1,5
C3238,3238,1,Low,50,Full Coverage,0,0,0,99
C3239,3239,2,Low,100,Full Coverage,0,0,1,6
C3240,3240,0,Low,0,Full Coverage,0,50,1,6
C3241,3241,0,Low,0,Full Coverage,0,0,0,99
